track_id,track_name,artist_name,album_name,release_date,year,genre,subgenre,popularity,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo_bpm,loudness_db,duration_ms,key,mode,time_signature,explicit,streams,playlist_count
TRK000111,Neo Soul Vibe 7893,R&B/Soul Artist 12,R&B/Soul Artist 12 Essentials,2022-08-16,2022,R&B/Soul,Neo Soul,91,0.823,0.577,0.401,0.542,0.121,0.109,0.668,83.7,-11.41,189126,3,0,3,0,2052447,13
TRK000112,Dubstep Vibe 2616,EDM Artist 17,EDM Artist 17 Essentials,2006-06-29,2006,EDM,Dubstep,100,0.912,1.0,0.805,0.145,0.508,0.214,0.067,130.02,-8.8,297706,8,1,5,0,1562806,90
TRK000113,Baroque Vibe 2981,Classical Artist 91,Classical Artist 91 Essentials,2020-11-07,2020,Classical,Baroque,69,0.298,0.065,0.26,0.75,0.276,0.07,0.018,100.45,-10.03,135968,8,1,4,0,88722,54
TRK000114,Reggaeton Vibe 8228,Latin Artist 21,Latin Artist 21 Essentials,2010-08-17,2010,Latin,Reggaeton,100,0.898,0.945,0.672,0.147,0.21,0.39,0.201,101.43,-7.77,128239,7,1,4,1,711444,93
TRK000115,Dance Pop Vibe 2841,Pop Artist 94,Pop Artist 94 Essentials,2022-09-16,2022,Pop,Dance Pop,98,0.668,0.576,0.584,0.31,0.043,0.081,0.348,96.17,-6.18,196284,10,1,4,1,263258,88
TRK000116,Trance Vibe 6770,EDM Artist 43,EDM Artist 43 Essentials,2016-04-15,2016,EDM,Trance,99,0.718,0.549,0.469,0.103,0.53,0.273,0.25,124.7,-11.47,339689,5,1,4,0,2565052,106
TRK000117,Dance Pop Vibe 8041,Pop Artist 26,Pop Artist 26 Essentials,2001-07-03,2001,Pop,Dance Pop,83,0.608,0.551,0.852,0.273,0.097,0.13,0.066,119.34,-7.52,138189,5,1,4,1,172100,14
TRK000118,Teen Pop Vibe 2792,Pop Artist 51,Pop Artist 51 Essentials,2009-05-23,2009,Pop,Teen Pop,100,0.723,0.932,0.663,0.209,0.161,0.081,0.174,130.86,-5.71,160431,4,1,4,1,1189343,24
TRK000119,K-R&B Vibe 4114,K-Pop Artist 97,K-Pop Artist 97 Essentials,2017-07-23,2017,K-Pop,K-R&B,100,0.861,0.786,0.936,0.286,0.121,0.016,0.371,117.53,-6.71,343359,1,1,4,0,3564788,42
TRK000120,Contemporary R&B Vibe 8398,R&B/Soul Artist 85,R&B/Soul Artist 85 Essentials,2023-02-20,2023,R&B/Soul,Contemporary R&B,92,0.658,0.752,0.467,0.378,0.284,0.101,0.069,78.48,-9.82,269723,4,0,3,1,502306,9
TRK000121,Soul Vibe 5546,R&B/Soul Artist 56,R&B/Soul Artist 56 Essentials,2023-10-21,2023,R&B/Soul,Soul,92,0.682,0.279,0.642,0.278,0.165,0.064,0.071,101.12,2.53,344527,2,0,5,0,937314,35
TRK000122,Vocal Jazz Vibe 6259,Jazz Artist 55,Jazz Artist 55 Essentials,2010-02-20,2010,Jazz,Vocal Jazz,82,0.448,0.388,0.747,0.443,0.161,0.033,0.133,110.26,-7.95,139078,3,1,4,0,768458,26
TRK000123,Teen Pop Vibe 4452,Pop Artist 7,Pop Artist 7 Essentials,2010-09-10,2010,Pop,Teen Pop,92,0.702,0.692,0.636,0.028,0.245,0.116,0.163,125.04,-6.57,377374,6,0,4,1,46975,36
TRK000124,K-HipHop Vibe 1736,K-Pop Artist 37,K-Pop Artist 37 Essentials,2013-02-16,2013,K-Pop,K-HipHop,100,0.636,0.815,0.592,0.134,0.086,0.148,0.208,116.91,-5.15,189631,9,0,4,0,5514183,35
TRK000125,Contemporary Country Vibe 3626,Country Artist 54,Country Artist 54 Essentials,2023-05-18,2023,Country,Contemporary Country,99,0.574,0.538,0.589,0.13,0.107,0.113,0.137,79.69,-2.49,354344,8,0,4,0,3057571,67
TRK000126,Bachata Vibe 2223,Latin Artist 84,Latin Artist 84 Essentials,2013-09-18,2013,Latin,Bachata,100,0.849,0.705,0.534,0.45,0.284,0.123,0.083,98.13,-4.94,206451,4,1,4,0,3812497,51
TRK000127,Neo Soul Vibe 3027,R&B/Soul Artist 72,R&B/Soul Artist 72 Essentials,2017-12-15,2017,R&B/Soul,Neo Soul,100,,0.609,0.661,0.068,0.204,0.032,0.052,112.76,-5.27,180738,10,0,4,0,1358734,28
TRK000128,K-Pop Vibe 1381,K-Pop Artist 65,K-Pop Artist 65 Essentials,2012-05-16,2012,K-Pop,K-Pop,100,0.674,1.0,0.546,0.404,0.099,0.233,0.441,144.69,-9.02,180092,2,0,3,0,1190330,113
TRK000129,Alt Country Vibe 3478,Country Artist 98,Country Artist 98 Essentials,2017-05-22,2017,Country,Alt Country,90,0.574,0.607,0.324,0.398,0.083,0.106,0.137,78.42,-9.39,170821,3,1,4,0,1371622,29
TRK000130,Country Pop Vibe 9730,Country Artist 23,Country Artist 23 Essentials,2022-08-12,2022,Country,Country Pop,97,0.69,0.558,0.439,0.08,0.107,0.306,0.111,106.8,-10.57,112044,2,0,4,1,1244359,44
TRK000131,Salsa Pop Vibe 2292,Latin Artist 34,Latin Artist 34 Essentials,2015-02-09,2015,Latin,Salsa Pop,100,0.89,,0.478,0.23,0.236,0.153,0.162,92.63,-14.31,261291,1,1,4,0,287054,39
TRK000132,Romantic Vibe 2376,Classical Artist 96,Classical Artist 96 Essentials,2009-08-15,2009,Classical,Romantic,73,0.198,0.513,0.693,0.792,0.275,0.092,0.146,79.67,-7.88,159293,0,1,4,0,406673,20
TRK000133,Smooth Jazz Vibe 8155,Jazz Artist 8,Jazz Artist 8 Essentials,2017-12-02,2017,Jazz,Smooth Jazz,81,0.606,0.185,0.685,0.651,0.199,0.074,0.187,80.9,-8.46,226013,6,1,4,0,662986,23
TRK000134,Country Pop Vibe 5194,Country Artist 65,Country Artist 65 Essentials,2017-09-30,2017,Country,Country Pop,89,0.584,0.585,0.6,0.439,0.257,0.097,0.247,97.1,-4.16,368667,9,1,4,0,508294,25
TRK000135,Nu Jazz Vibe 6989,Jazz Artist 32,Jazz Artist 32 Essentials,2002-11-14,2002,Jazz,Nu Jazz,76,0.458,0.479,0.474,0.763,0.199,0.132,0.282,142.81,-5.86,109178,3,0,4,0,2038843,20
TRK000136,K-HipHop Vibe 3448,K-Pop Artist 40,K-Pop Artist 40 Essentials,2006-02-25,2006,K-Pop,K-HipHop,88,0.753,0.383,0.672,0.276,0.219,0.119,0.334,108.99,-7.51,174732,10,1,4,0,159915,62
TRK000137,Electropop Vibe 488,Pop Artist 61,Pop Artist 61 Essentials,2020-09-18,2020,Pop,Electropop,100,0.745,0.811,0.448,0.08,0.316,0.167,0.177,117.96,-4.8,156162,0,1,4,1,1999300,58
TRK000138,Contemporary Classical Vibe 3141,Classical Artist 68,Classical Artist 68 Essentials,2019-10-13,2019,Classical,Contemporary Classical,69,0.203,0.46,0.24,0.321,0.055,0.296,0.092,102.19,-9.26,262962,0,0,4,1,1531154,5
TRK000139,Country Pop Vibe 9769,Country Artist 20,Country Artist 20 Essentials,2019-02-11,2019,Country,Country Pop,84,0.527,0.491,0.252,0.553,0.091,0.162,0.126,96.73,-3.13,130447,3,0,4,0,195861,39
TRK000140,Nu Jazz Vibe 5053,Jazz Artist 100,Jazz Artist 100 Essentials,2015-02-03,2015,Jazz,Nu Jazz,87,0.455,0.617,0.564,0.597,0.608,0.215,0.316,104.44,-4.29,122990,1,1,3,0,1322204,50
TRK000141,Electropop Vibe 9515,Pop Artist 5,Pop Artist 5 Essentials,2007-08-18,2007,Pop,Electropop,96,0.755,0.844,0.82,0.123,0.176,0.194,0.248,123.88,-9.81,176250,2,0,4,0,1349745,12
TRK000142,Contemporary R&B Vibe 8172,R&B/Soul Artist 56,R&B/Soul Artist 56 Essentials,2019-03-02,2019,R&B/Soul,Contemporary R&B,93,0.744,0.64,0.495,0.097,0.057,0.329,0.14,89.46,-11.55,147873,10,1,4,0,4617849,8
TRK000143,Trap Vibe 4400,Hip-Hop/Rap Artist 75,Hip-Hop/Rap Artist 75 Essentials,2009-07-01,2009,Hip-Hop/Rap,Trap,87,0.704,0.609,0.327,0.037,0.144,0.231,0.433,92.3,-12.2,142322,1,1,4,0,445554,24
TRK000144,Indie Rock Vibe 3356,Rock Artist 1,Rock Artist 1 Essentials,2004-11-03,2004,Rock,Indie Rock,83,0.498,0.637,0.708,0.104,0.043,0.223,0.334,126.16,-8.41,158727,4,0,4,1,1937841,11
TRK000145,Teen Pop Vibe 5835,Pop Artist 41,Pop Artist 41 Essentials,2013-01-17,2013,Pop,Teen Pop,100,0.659,0.71,0.585,0.244,0.151,0.041,0.197,122.6,-9.0,323839,4,1,4,0,6894457,128
TRK000146,Indie Rock Vibe 3320,Rock Artist 4,Rock Artist 4 Essentials,2013-01-29,2013,Rock,Indie Rock,90,0.461,,0.612,0.486,0.11,0.031,0.174,153.28,-6.54,347826,8,0,4,0,259722,36
TRK000147,K-R&B Vibe 1410,K-Pop Artist 25,K-Pop Artist 25 Essentials,2003-01-25,2003,K-Pop,K-R&B,100,0.838,0.732,0.574,0.055,0.176,0.144,0.296,115.6,-11.65,196294,10,1,3,0,910284,117
TRK000148,Alt Country Vibe 9760,Country Artist 30,Country Artist 30 Essentials,2012-07-10,2012,Country,Alt Country,100,0.467,0.854,0.744,0.179,0.063,0.046,0.223,93.38,-12.42,185854,10,1,3,0,6704705,223
TRK000149,K-HipHop Vibe 4028,K-Pop Artist 44,K-Pop Artist 44 Essentials,2006-04-21,2006,K-Pop,K-HipHop,93,0.872,0.819,0.594,0.625,0.552,0.259,0.182,97.06,-7.59,197768,3,1,3,0,83857,30
TRK000150,K-HipHop Vibe 8069,K-Pop Artist 38,K-Pop Artist 38 Essentials,2015-04-04,2015,K-Pop,K-HipHop,100,0.832,0.71,0.641,0.039,0.176,0.138,0.474,122.35,-3.4,128674,10,1,4,0,1130593,85
TRK000151,Smooth Jazz Vibe 7015,Jazz Artist 40,Jazz Artist 40 Essentials,2009-02-14,2009,Jazz,Smooth Jazz,79,0.491,0.505,0.632,0.76,0.554,0.103,0.145,104.9,-7.34,117749,3,1,5,1,703683,17
TRK000152,Alternative Rock Vibe 7579,Rock Artist 38,Rock Artist 38 Essentials,2016-11-09,2016,Rock,Alternative Rock,100,0.613,0.81,0.649,0.126,0.218,0.254,0.237,107.45,-6.38,153621,7,0,4,0,1293983,56
TRK000153,Conscious Rap Vibe 3071,Hip-Hop/Rap Artist 63,Hip-Hop/Rap Artist 63 Essentials,2017-11-18,2017,Hip-Hop/Rap,Conscious Rap,99,0.71,0.609,0.724,0.074,0.053,0.104,0.346,89.81,-8.7,204248,7,0,4,1,1246065,45
TRK000154,K-R&B Vibe 207,K-Pop Artist 7,K-Pop Artist 7 Essentials,2022-11-29,2022,K-Pop,K-R&B,100,0.764,1.0,0.713,0.164,0.043,0.248,0.125,118.66,-11.36,197213,0,0,4,0,12061214,38
TRK000155,Alternative Rock Vibe 8048,Rock Artist 91,Rock Artist 91 Essentials,2015-09-08,2015,Rock,Alternative Rock,94,0.553,0.677,0.597,0.354,0.02,0.128,0.196,134.34,-5.1,408898,9,0,4,0,858320,49
TRK000156,Electropop Vibe 7534,Pop Artist 41,Pop Artist 41 Essentials,2011-02-28,2011,Pop,Electropop,100,0.782,0.682,0.62,0.282,0.234,0.176,0.18,112.47,-9.27,184436,6,1,4,1,726818,140
TRK000157,Trap Vibe 690,Hip-Hop/Rap Artist 84,Hip-Hop/Rap Artist 84 Essentials,2006-10-01,2006,Hip-Hop/Rap,Trap,96,0.687,0.711,0.632,0.091,0.029,0.164,0.386,99.57,-8.4,126112,2,1,4,1,506283,69
TRK000158,Nu Jazz Vibe 3064,Jazz Artist 93,Jazz Artist 93 Essentials,2014-07-31,2014,Jazz,Nu Jazz,91,0.602,0.455,0.374,0.697,0.191,0.241,0.055,112.89,-9.58,389546,7,0,4,0,2138872,80
TRK000159,K-HipHop Vibe 2213,K-Pop Artist 1,K-Pop Artist 1 Essentials,2014-12-14,2014,K-Pop,K-HipHop,98,0.825,0.774,0.572,0.485,0.204,0.118,0.313,113.5,-6.69,156576,5,1,4,0,308584,34
TRK000160,Boom Bap Vibe 2377,Hip-Hop/Rap Artist 16,Hip-Hop/Rap Artist 16 Essentials,2001-02-09,2001,Hip-Hop/Rap,Boom Bap,96,0.964,0.437,0.696,0.259,0.033,0.067,0.336,92.81,-8.64,211759,1,1,4,1,2302492,47
TRK000161,Smooth Jazz Vibe 6429,Jazz Artist 40,Jazz Artist 40 Essentials,2010-05-01,2010,Jazz,Smooth Jazz,79,0.639,0.402,0.294,0.841,0.008,0.218,0.089,124.28,-4.59,142446,6,1,4,0,574543,22
TRK000162,K-Pop Vibe 8338,K-Pop Artist 70,K-Pop Artist 70 Essentials,2013-02-27,2013,K-Pop,K-Pop,100,0.795,1.0,0.41,0.31,0.173,0.099,0.058,127.67,-6.73,189787,0,1,4,0,761286,22
TRK000163,Contemporary Country Vibe 9041,Country Artist 61,Country Artist 61 Essentials,2009-07-20,2009,Country,Contemporary Country,81,0.491,0.37,0.606,0.234,0.335,0.049,0.288,96.93,-4.14,164289,5,1,4,0,2426337,23
TRK000164,Teen Pop Vibe 9081,Pop Artist 99,Pop Artist 99 Essentials,2018-12-14,2018,Pop,Teen Pop,97,0.598,0.523,0.736,0.272,0.134,0.101,0.229,96.63,-9.97,105273,6,0,4,0,3439626,52
TRK000165,K-Pop Vibe 8773,K-Pop Artist 8,K-Pop Artist 8 Essentials,2013-05-01,2013,K-Pop,K-Pop,100,0.815,0.827,0.818,0.164,0.208,0.223,0.09,137.12,-6.42,213344,6,0,4,0,696296,33
TRK000166,Contemporary R&B Vibe 6655,R&B/Soul Artist 44,R&B/Soul Artist 44 Essentials,2007-06-28,2007,R&B/Soul,Contemporary R&B,87,0.661,0.551,0.354,0.262,0.266,0.185,0.226,101.62,-7.34,209624,11,0,4,0,1819972,26
TRK000167,Bachata Vibe 3913,Latin Artist 92,Latin Artist 92 Essentials,2011-10-02,2011,Latin,Bachata,96,0.854,0.603,0.514,0.503,0.239,0.131,0.18,125.72,-7.51,255795,5,0,4,0,265393,60
TRK000168,Bachata Vibe 5738,Latin Artist 77,Latin Artist 77 Essentials,2006-11-10,2006,Latin,Bachata,93,0.682,0.713,0.673,0.452,0.231,0.047,0.384,96.36,-9.63,249187,4,0,4,0,3189544,27
TRK000169,Trap Vibe 5804,Hip-Hop/Rap Artist 60,Hip-Hop/Rap Artist 60 Essentials,2022-12-01,2022,Hip-Hop/Rap,Trap,91,0.794,0.495,0.341,0.4,0.084,0.292,0.242,,-7.71,187866,3,0,4,1,800130,19
TRK000170,K-HipHop Vibe 4193,K-Pop Artist 64,K-Pop Artist 64 Essentials,2022-08-10,2022,K-Pop,K-HipHop,100,0.824,0.76,0.628,0.043,0.028,0.094,0.163,117.37,-5.29,234995,6,1,4,0,765606,138
TRK000171,House Vibe 194,EDM Artist 99,EDM Artist 99 Essentials,2005-05-23,2005,EDM,House,97,0.651,0.792,0.389,0.365,0.48,0.013,0.549,104.05,-10.14,188855,11,1,4,1,1187193,159
TRK000172,Dubstep Vibe 3259,EDM Artist 59,EDM Artist 59 Essentials,2014-12-18,2014,EDM,Dubstep,100,0.748,0.922,0.637,0.173,0.16,0.166,0.348,136.55,-4.54,213664,3,1,4,1,781251,103
TRK000173,Salsa Pop Vibe 499,Latin Artist 21,Latin Artist 21 Essentials,2012-03-24,2012,Latin,Salsa Pop,100,0.808,0.869,0.76,0.061,0.022,0.21,0.153,102.07,-5.45,378740,1,0,4,0,251103,67
TRK000174,Indie Rock Vibe 3714,Rock Artist 70,Rock Artist 70 Essentials,2009-07-09,2009,Rock,Indie Rock,87,0.537,0.73,0.386,0.375,0.051,0.162,0.225,,-11.97,351049,1,0,4,0,273591,35
TRK000175,Reggaeton Vibe 8474,Latin Artist 34,Latin Artist 34 Essentials,2022-05-20,2022,Latin,Reggaeton,100,0.807,0.773,0.54,0.032,0.205,0.038,0.354,119.36,-8.74,262070,6,0,5,0,780577,52
TRK000176,Romantic Vibe 4579,Classical Artist 91,Classical Artist 91 Essentials,2005-01-21,2005,Classical,Romantic,68,0.215,0.297,0.394,0.497,0.211,0.084,0.103,82.34,-11.86,222557,3,0,4,0,1326823,21
TRK000177,Contemporary Country Vibe 4564,Country Artist 80,Country Artist 80 Essentials,2023-07-02,2023,Country,Contemporary Country,100,0.479,0.546,0.757,0.198,0.119,0.102,0.251,99.23,-8.44,245191,3,0,4,0,1744348,159
TRK000178,Classic Rock Vibe 9668,Rock Artist 38,Rock Artist 38 Essentials,2001-04-30,2001,Rock,Classic Rock,93,0.55,0.775,0.512,0.309,0.109,0.101,0.202,122.79,-9.37,203232,8,0,4,0,4278167,44
TRK000179,Neo Soul Vibe 8185,R&B/Soul Artist 95,R&B/Soul Artist 95 Essentials,2009-07-19,2009,R&B/Soul,Neo Soul,92,0.64,0.603,0.643,0.426,0.098,0.275,0.006,81.34,-7.98,195267,9,1,4,0,316017,47
TRK000180,Contemporary R&B Vibe 8864,R&B/Soul Artist 31,R&B/Soul Artist 31 Essentials,2010-04-25,2010,R&B/Soul,Contemporary R&B,99,0.689,0.686,0.424,0.178,0.261,0.091,0.04,92.74,-14.89,213264,7,0,4,0,603320,96
TRK000181,Trance Vibe 8866,EDM Artist 51,EDM Artist 51 Essentials,2012-07-20,2012,EDM,Trance,100,1.0,0.807,0.646,0.062,0.242,0.203,0.055,116.87,-9.5,233122,9,0,4,0,1124406,167
TRK000182,Contemporary R&B Vibe 4841,R&B/Soul Artist 13,R&B/Soul Artist 13 Essentials,2020-03-12,2020,R&B/Soul,Contemporary R&B,95,0.827,0.489,0.585,0.15,0.098,0.297,0.19,98.72,-3.4,226623,8,0,4,0,2536806,15
TRK000183,Contemporary Country Vibe 8493,Country Artist 30,Country Artist 30 Essentials,2021-11-16,2021,Country,Contemporary Country,88,0.528,0.526,0.599,0.285,0.069,0.4,0.318,105.26,-11.49,313819,1,0,4,1,410715,32
TRK000184,Country Pop Vibe 2711,Country Artist 7,Country Artist 7 Essentials,2010-03-14,2010,Country,Country Pop,100,0.802,0.717,0.706,0.192,0.299,0.094,0.042,98.75,-9.14,129117,0,1,4,0,6218495,41
TRK000185,Classic Rock Vibe 1772,Rock Artist 48,Rock Artist 48 Essentials,2004-06-20,2004,Rock,Classic Rock,83,0.488,0.718,0.229,0.199,0.182,0.037,0.424,104.82,-8.81,138824,9,0,4,0,336346,36
TRK000186,Smooth Jazz Vibe 6280,Jazz Artist 86,Jazz Artist 86 Essentials,2020-11-02,2020,Jazz,Smooth Jazz,81,0.47,0.355,0.575,0.469,0.688,0.154,0.103,120.09,-11.64,186347,7,1,4,0,727940,22
TRK000187,Electropop Vibe 2719,Pop Artist 48,Pop Artist 48 Essentials,2012-09-27,2012,Pop,Electropop,88,0.732,0.511,0.616,0.339,0.032,0.178,0.115,111.27,-8.29,214292,10,1,4,0,122032,23
TRK000188,Reggaeton Vibe 6631,Latin Artist 5,Latin Artist 5 Essentials,2012-04-30,2012,Latin,Reggaeton,100,0.898,0.819,0.787,0.279,0.08,0.092,0.381,114.59,-8.05,120700,0,0,5,0,837473,51
TRK000189,Baroque Vibe 7992,Classical Artist 42,Classical Artist 42 Essentials,2015-09-13,2015,Classical,Baroque,61,0.122,0.283,0.494,0.814,0.787,0.075,0.252,84.82,-2.43,246518,10,0,4,0,1448741,6
TRK000190,K-R&B Vibe 7934,K-Pop Artist 10,K-Pop Artist 10 Essentials,2018-05-25,2018,K-Pop,K-R&B,100,0.87,0.839,0.49,0.516,0.115,0.17,0.345,118.38,-1.05,351150,5,0,4,0,245760,43
TRK000191,Alternative Rock Vibe 6250,Rock Artist 13,Rock Artist 13 Essentials,2002-06-02,2002,Rock,Alternative Rock,91,0.508,0.759,0.665,0.372,0.261,0.17,0.039,104.73,-7.69,214059,7,1,3,1,290959,60
TRK000192,K-R&B Vibe 2602,K-Pop Artist 12,K-Pop Artist 12 Essentials,2019-04-26,2019,K-Pop,K-R&B,100,0.748,0.84,0.549,0.332,0.127,0.229,0.303,129.86,-4.54,147159,8,0,4,1,1677814,110
TRK000193,Trance Vibe 6859,EDM Artist 37,EDM Artist 37 Essentials,2008-04-26,2008,EDM,Trance,100,0.668,1.0,0.376,0.403,0.273,0.118,0.032,139.72,-7.65,290428,11,1,4,0,259417,193
TRK000194,Neo Soul Vibe 837,R&B/Soul Artist 46,R&B/Soul Artist 46 Essentials,2000-06-11,2000,R&B/Soul,Neo Soul,92,0.758,0.716,0.504,0.095,0.097,0.14,0.14,99.02,-9.13,217846,0,1,4,0,494593,27
TRK000195,K-HipHop Vibe 2666,K-Pop Artist 51,K-Pop Artist 51 Essentials,2023-04-17,2023,K-Pop,K-HipHop,100,0.696,0.69,0.729,0.076,0.136,0.133,0.202,123.76,-4.38,149037,0,1,4,0,976561,104
TRK000196,K-Pop Vibe 3309,K-Pop Artist 55,K-Pop Artist 55 Essentials,2009-05-11,2009,K-Pop,K-Pop,100,0.875,0.752,0.501,0.097,0.431,0.173,0.224,91.15,-5.59,212647,0,1,4,0,596861,77
TRK000197,Trap Vibe 3445,Hip-Hop/Rap Artist 21,Hip-Hop/Rap Artist 21 Essentials,2003-09-18,2003,Hip-Hop/Rap,Trap,100,0.68,0.697,0.795,0.435,0.081,0.458,0.133,94.64,-4.41,82632,6,1,4,0,5868378,173
TRK000198,House Vibe 1793,EDM Artist 51,EDM Artist 51 Essentials,2014-05-28,2014,EDM,House,100,0.849,0.991,0.447,0.156,0.16,0.375,0.136,108.85,-9.1,350057,0,0,4,0,831418,49
TRK000199,Conscious Rap Vibe 7073,Hip-Hop/Rap Artist 22,Hip-Hop/Rap Artist 22 Essentials,2023-01-25,2023,Hip-Hop/Rap,Conscious Rap,100,0.896,0.746,0.546,0.12,0.329,0.129,0.236,90.83,-5.25,208853,9,1,4,1,573132,32
TRK000200,Trance Vibe 355,EDM Artist 9,EDM Artist 9 Essentials,2009-07-26,2009,EDM,Trance,100,0.64,0.794,0.722,0.105,0.33,0.267,0.117,133.91,-6.64,118388,4,0,4,1,230197,236
TRK000201,Boom Bap Vibe 5111,Hip-Hop/Rap Artist 6,Hip-Hop/Rap Artist 6 Essentials,2003-05-12,2003,Hip-Hop/Rap,Boom Bap,91,0.809,0.561,0.26,0.048,0.249,0.03,0.553,81.88,-9.29,406892,7,0,4,0,1132781,65
TRK000202,Country Pop Vibe 1758,Country Artist 92,Country Artist 92 Essentials,2014-06-12,2014,Country,Country Pop,89,0.443,0.644,0.531,0.256,0.018,0.34,0.098,96.01,-8.56,189631,0,1,3,0,614665,40
TRK000203,Baroque Vibe 4160,Classical Artist 79,Classical Artist 79 Essentials,2013-02-02,2013,Classical,Baroque,75,0.083,0.42,0.261,0.51,0.268,0.159,0.054,95.27,-5.83,224254,2,0,4,0,669746,78
TRK000204,Indie Rock Vibe 6105,Rock Artist 67,Rock Artist 67 Essentials,2010-10-24,2010,Rock,Indie Rock,100,0.569,0.926,0.595,0.204,0.085,0.102,0.134,108.91,-2.02,317848,2,0,3,0,639154,102
TRK000205,Trance Vibe 2028,EDM Artist 93,EDM Artist 93 Essentials,2010-06-22,2010,EDM,Trance,100,0.793,0.817,0.529,0.202,0.488,0.032,0.047,115.17,-8.92,227108,5,0,4,0,5336255,64
TRK000206,Alternative Rock Vibe 5251,Rock Artist 42,Rock Artist 42 Essentials,2013-04-06,2013,Rock,Alternative Rock,88,0.552,0.708,0.434,0.143,0.062,0.272,0.147,101.33,-4.1,193075,8,0,4,0,295828,21
TRK000207,Boom Bap Vibe 132,Hip-Hop/Rap Artist 81,Hip-Hop/Rap Artist 81 Essentials,2023-01-08,2023,Hip-Hop/Rap,Boom Bap,86,0.639,0.579,0.627,0.208,0.255,0.186,0.461,112.2,-3.35,100978,9,1,4,0,605116,7
TRK000208,Soul Vibe 4907,R&B/Soul Artist 55,R&B/Soul Artist 55 Essentials,2023-03-16,2023,R&B/Soul,Soul,95,0.719,0.495,0.813,0.079,0.148,0.103,0.053,83.59,-7.26,268470,6,1,4,1,509353,14
TRK000209,K-R&B Vibe 3256,K-Pop Artist 23,K-Pop Artist 23 Essentials,2022-07-26,2022,K-Pop,K-R&B,100,0.864,0.856,,0.012,0.105,0.102,0.32,158.98,-11.74,176958,5,1,4,0,2880405,46
TRK000210,Electropop Vibe 5960,Pop Artist 58,Pop Artist 58 Essentials,2019-09-01,2019,Pop,Electropop,97,0.771,0.65,0.558,0.165,0.312,0.125,0.087,111.56,-9.13,318636,9,1,4,1,2480575,15
TRK000211,Contemporary Classical Vibe 7700,Classical Artist 9,Classical Artist 9 Essentials,2008-07-10,2008,Classical,Contemporary Classical,82,0.348,0.377,0.463,0.687,0.3,0.108,0.13,102.54,-6.66,239838,2,1,4,0,955631,116
TRK000212,Trance Vibe 3033,EDM Artist 57,EDM Artist 57 Essentials,2012-12-11,2012,EDM,Trance,100,0.772,0.729,,0.083,0.369,0.104,0.175,100.59,-7.42,304785,6,1,3,0,3148274,51
TRK000213,Nu Jazz Vibe 1989,Jazz Artist 17,Jazz Artist 17 Essentials,2023-06-10,2023,Jazz,Nu Jazz,86,0.625,0.363,0.278,0.761,0.504,0.047,0.188,97.6,-6.86,194502,10,0,3,0,524241,47
TRK000214,Conscious Rap Vibe 8175,Hip-Hop/Rap Artist 65,Hip-Hop/Rap Artist 65 Essentials,2022-10-05,2022,Hip-Hop/Rap,Conscious Rap,87,0.767,0.551,0.636,0.328,0.219,0.106,0.644,88.85,-9.03,330328,5,0,3,1,1968275,5
TRK000215,K-R&B Vibe 6151,K-Pop Artist 79,K-Pop Artist 79 Essentials,2017-05-09,2017,K-Pop,K-R&B,100,0.786,0.801,0.669,0.104,0.026,0.157,0.081,110.62,-11.88,147551,2,0,4,0,2394633,115
TRK000216,Trap Vibe 2570,Hip-Hop/Rap Artist 22,Hip-Hop/Rap Artist 22 Essentials,2013-05-06,2013,Hip-Hop/Rap,Trap,100,0.73,0.588,0.702,0.073,0.035,0.056,0.593,82.21,-10.59,202758,2,1,4,0,2404929,110
TRK000217,Alternative Rock Vibe 6620,Rock Artist 79,Rock Artist 79 Essentials,2020-11-25,2020,Rock,Alternative Rock,93,0.6,0.747,0.439,0.256,0.179,0.377,0.338,119.68,-7.18,309969,5,1,4,0,542606,36
TRK000218,Neo Soul Vibe 9849,R&B/Soul Artist 62,R&B/Soul Artist 62 Essentials,2013-03-27,2013,R&B/Soul,Neo Soul,89,0.577,0.576,0.357,0.233,0.237,0.183,0.263,101.1,-10.18,244792,2,1,4,1,96729,98
TRK000219,Classic Rock Vibe 344,Rock Artist 5,Rock Artist 5 Essentials,2009-06-03,2009,Rock,Classic Rock,100,0.637,0.803,0.619,0.139,0.015,0.185,0.081,126.89,-8.66,294532,4,0,4,0,1840190,134
TRK000220,Alternative Rock Vibe 3952,Rock Artist 36,Rock Artist 36 Essentials,2020-04-04,2020,Rock,Alternative Rock,98,0.498,0.772,0.819,0.074,0.083,0.275,0.357,112.97,-4.14,179842,6,0,4,0,763521,42
TRK000221,Bachata Vibe 6520,Latin Artist 68,Latin Artist 68 Essentials,2021-11-30,2021,Latin,Bachata,100,0.78,0.798,0.604,0.149,0.22,0.202,0.096,110.1,-8.9,150844,2,1,4,0,293616,96
TRK000222,Teen Pop Vibe 4202,Pop Artist 75,Pop Artist 75 Essentials,2008-11-27,2008,Pop,Teen Pop,100,0.654,0.862,0.549,0.061,0.097,0.401,0.08,108.74,-6.96,204695,5,1,4,1,13123994,144
